"","word","sentiment"
"3137","defensor","trust"
"3138","defendens","positive"
"3139","defensio","anger"
"3140","defensio","anticipation"
"3141","defensio","fear"
"3142","defensio","positive"
"3143","inermis","fear"
"3144","inermis","negative"
"3145","inermis","sadness"
"3146","reverentia","positive"
"3147","reverentia","trust"
"3148","dilatione","negative"
"3149","contumacia","anger"
"3150","contumacia","disgust"
"3151","contumacia","fear"
"3152","contumacia","negative"
"3153","contumaciter","anger"
"3154","contumaciter","negative"
"3155","defectus","negative"
"3156","defectus","negative"
"3157","definitive","positive"
"3158","definitive","trust"
"3159","deflate","anger"
"3160","deflate","negative"
"3161","deflate","sadness"
"3162","deflation","fear"
"3163","deflation","negative"
"3164","deform","disgust"
"3165","deform","negative"
"3166","deformis","disgust"
"3167","deformis","negative"
"3168","deformis","sadness"
"3169","deformitas","disgust"
"3170","deformitas","fear"
"3171","deformitas","negative"
"3172","deformitas","sadness"
"3173","defraudant","anger"
"3174","defraudant","disgust"
"3175","defraudant","negative"
"3176","defuncti","negative"
"3177","defuncti","sadness"
"3178","defy","anger"
"3179","defy","fear"
"3180","defy","negative"
"3181","defy","sadness"
"3182","defy","surprise"
"3183","degeneratum","anger"
"3184","degeneratum","disgust"
"3185","degeneratum","negative"
"3186","degeneratum","sadness"
"3187","degener","negative"
"3188","degradatio","negative"
"3189","degradare","disgust"
"3190","degradare","negative"
"3191","sordidum","disgust"
"3192","sordidum","fear"
"3193","sordidum","negative"
"3194","sordidum","sadness"
"3195","gradus","positive"
"3196","mora","anger"
"3197","mora","disgust"
"3198","mora","fear"
"3199","mora","negative"
"3200","mora","sadness"
"3201","moratus","negative"
"3202","delectabilis","positive"
"3203","delegatus","positive"
"3204","delegatus","trust"
"3205","multipliciter","anger"
"3206","multipliciter","disgust"
"3207","multipliciter","fear"
"3208","multipliciter","negative"
"3209","deletionem","negative"
"3210","consulto","positive"
"3211","delectamentum","joy"
"3212","delectamentum","positive"
"3213","delectatio","anticipation"
"3214","delectatio","joy"
"3215","delectatio","positive"
"3216","delectatus","anticipation"
"3217","delectatus","joy"
"3218","delectatus","positive"
"3219","delectatus","surprise"
"3220","jucundus","anticipation"
"3221","jucundus","joy"
"3222","jucundus","positive"
"3223","jucundus","trust"
"3224","delictum","negative"
"3225","delinquens","anger"
"3226","delinquens","disgust"
"3227","delinquens","negative"
"3228","delirare","negative"
"3229","delirare","sadness"
"3230","delirium","disgust"
"3231","delirium","negative"
"3232","delirium","sadness"
"3233","liberatio","anticipation"
"3234","liberatio","joy"
"3235","liberatio","positive"
"3236","liberatio","trust"
"3237","traditio","anticipation"
"3238","traditio","positive"
"3239","inundatio","fear"
"3240","inundatio","negative"
"3241","inundatio","sadness"
"3242","inundatio","surprise"
"3243","delusio","anger"
"3244","delusio","fear"
"3245","delusio","negative"
"3246","delusio","sadness"
"3247","fallacia","anger"
"3248","fallacia","fear"
"3249","fallacia","negative"
"3250","postulatio","anger"
"3251","postulatio","negative"
"3252","postulantes","negative"
"3253","delirare","fear"
"3254","delirare","negative"
"3255","dementia","fear"
"3256","dementia","negative"
"3257","dementia","sadness"
"3258","exitium","fear"
"3259","exitium","negative"
"3260","exitium","sadness"
"3261","democratia","positive"
"3262","demoliri","anger"
"3263","demoliri","negative"
"3264","demoliri","sadness"
"3265","demolitio","negative"
"3266","daemonium","anger"
"3267","daemonium","disgust"
"3268","daemonium","fear"
"3269","daemonium","negative"
"3270","daemonium","sadness"
"3271","daemonium","anger"
"3272","daemonium","disgust"
"3273","daemonium","fear"
"3274","daemonium","negative"
"3275","daemonium","sadness"
"3276","demonstrabilis","positive"
"3277","demonstrativum","joy"
"3278","demonstrativum","positive"
"3279","demonstrativum","sadness"
"3280","perculsi","fear"
"3281","perculsi","negative"
"3282","perculsi","sadness"
"3283","negatio","negative"
"3284","negavit","negative"
"3285","negavit","sadness"
"3286","denuntiare","anger"
"3287","denuntiare","disgust"
"3288","denuntiare","negative"
"3289","dentist","fear"
"3290","denuntiatio","anger"
"3291","denuntiatio","disgust"
"3292","denuntiatio","fear"
"3293","denuntiatio","negative"
"3294","negare","anger"
"3295","negare","negative"
"3296","negando","anticipation"
"3297","negando","negative"
"3298","discedere","anticipation"
"3299","discedere","sadness"
"3300","recessit","negative"
"3301","recessit","sadness"
"3302","discessum","negative"
"3303","discessum","sadness"
"3304","depend","anticipation"
"3305","depend","trust"
"3306","dependentia","fear"
"3307","dependentia","negative"
"3308","dependentia","sadness"
"3309","dependentia","negative"
"3310","dependens","negative"
"3311","dependens","positive"
"3312","dependens","trust"
"3313","miserabilis","anger"
"3314","miserabilis","disgust"
"3315","miserabilis","fear"
"3316","miserabilis","negative"
"3317","miserabilis","sadness"
"3318","deplorare","anger"
"3319","deplorare","disgust"
"3320","deplorare","negative"
"3321","deplorare","sadness"
"3322","deporta","fear"
"3323","deporta","negative"
"3324","deporta","sadness"
"3325","deportationem","anger"
"3326","deportationem","fear"
"3327","deportationem","negative"
"3328","deportationem","sadness"
"3329","consignatio","trust"
"3330","improbus","anger"
"3331","improbus","anticipation"
"3332","improbus","disgust"
"3333","improbus","fear"
"3334","improbus","negative"
"3335","improbus","sadness"
"3336","pravitas","anger"
"3337","pravitas","disgust"
"3338","pravitas","negative"
"3339","detrahens","anger"
"3340","detrahens","disgust"
"3341","detrahens","negative"
"3342","reddat","anger"
"3343","reddat","disgust"
"3344","reddat","fear"
"3345","reddat","negative"
"3346","reddat","sadness"
"3347","imminutiones","fear"
"3348","imminutiones","negative"
"3349","depress","fear"
"3350","depress","negative"
"3351","depress","sadness"
"3352","depressum","anger"
"3353","depressum","fear"
"3354","depressum","negative"
"3355","depressum","sadness"
"3356","triste","disgust"
"3357","triste","negative"
"3358","triste","sadness"
"3359","exanimationes incidamus","negative"
"3360","exanimationes incidamus","sadness"
"3361","depressive","negative"
"3362","depressive","sadness"
"3363","privatio","anger"
"3364","privatio","disgust"
"3365","privatio","fear"
"3366","privatio","negative"
"3367","privatio","sadness"
"3368","profundum","positive"
"3369","profundum","trust"
"3370","vicarius","trust"
"3371","vecordiae","anger"
"3372","vecordiae","disgust"
"3373","vecordiae","fear"
"3374","vecordiae","negative"
"3375","derelicta","negative"
"3376","derisio","anger"
"3377","derisio","disgust"
"3378","derisio","negative"
"3379","dermatologist","trust"
"3380","derogatio","anger"
"3381","derogatio","disgust"
"3382","derogatio","fear"
"3383","derogatio","negative"
"3384","derogatio","sadness"
"3385","derogare","anger"
"3386","derogare","disgust"
"3387","derogare","fear"
"3388","derogare","negative"
"3389","derogare","sadness"
"3390","descensus","fear"
"3391","descensus","sadness"
"3392","descriptio","positive"
"3393","pollutio","anger"
"3394","pollutio","disgust"
"3395","pollutio","fear"
"3396","pollutio","negative"
"3397","pollutio","sadness"
"3398","desert","anger"
"3399","desert","disgust"
"3400","desert","fear"
"3401","desert","negative"
"3402","desert","sadness"
"3403","desertus","anger"
"3404","desertus","disgust"
"3405","desertus","fear"
"3406","desertus","negative"
"3407","desertus","sadness"
"3408","desertio","negative"
"3409","merentur","anger"
"3410","merentur","anticipation"
"3411","merentur","positive"
"3412","merentur","trust"
"3413","meruit","positive"
"3414","designatio","trust"
"3415","excogitatoris","positive"
"3416","desiderabilis","positive"
"3417","petens","positive"
"3418","cupidus","positive"
"3419","desine","anger"
"3420","desine","disgust"
"3421","desine","negative"
"3422","desolatione","fear"
"3423","desolatione","negative"
"3424","desolatione","sadness"
"3425","desperationis","anger"
"3426","desperationis","disgust"
"3427","desperationis","fear"
"3428","desperationis","negative"
"3429","desperationis","sadness"
"3430","desperans","fear"
"3431","desperans","negative"
"3432","desperans","sadness"
"3433","desperatis","negative"
"3434","despectus","anger"
"3435","despectus","disgust"
"3436","despectus","negative"
"3437","contemnere","anger"
"3438","contemnere","disgust"
"3439","contemnere","negative"
"3440","tyrannico","fear"
"3441","tyrannico","negative"
"3442","dominationi","anger"
"3443","dominationi","disgust"
"3444","dominationi","fear"
"3445","dominationi","negative"
"3446","dominationi","sadness"
"3447","destination","anticipation"
"3448","destination","fear"
"3449","destination","joy"
"3450","destination","positive"
"3451","destination","sadness"
"3452","destination","surprise"
"3453","destinatus","anticipation"
"3454","inops","fear"
"3455","inops","negative"
"3456","inops","sadness"
"3457","destrui","anger"
"3458","destrui","fear"
"3459","destrui","negative"
"3460","destrui","sadness"
"3461","eversor","anger"
"3462","eversor","fear"
"3463","eversor","negative"
"3464","exitio","anger"
"3465","exitio","fear"
"3466","exitio","negative"
"3467","exitio","sadness"
"3468","interitus","anger"
"3469","interitus","negative"
"3470","perniciosius","anger"
"3471","perniciosius","disgust"
"3472","perniciosius","fear"
"3473","perniciosius","negative"
"3474","praesidium","negative"
"3475","detineo","negative"
"3476","detainee","anger"
"3477","detainee","anticipation"
"3478","detainee","fear"
"3479","detainee","negative"
"3480","detainee","sadness"
"3481","deprehendere","positive"
"3482","deprehensio","positive"
"3483","detentio","negative"
"3484","detentio","sadness"
"3485","deteriorare","fear"
"3486","deteriorare","negative"
"3487","deteriorare","sadness"
"3488","deterioratus","disgust"
"3489","deterioratus","negative"
"3490","deterioratus","sadness"
"3491","depravatio","anger"
"3492","depravatio","disgust"
"3493","depravatio","fear"
"3494","depravatio","negative"
"3495","depravatio","sadness"
"3496","determinate","anticipation"
"3497","determinate","trust"
"3498","determinatio","positive"
"3499","determinatio","trust"
"3500","determinari","positive"
"3501","detestor","anger"
"3502","detestor","disgust"
"3503","detestor","negative"
"3504","detonate","fear"
"3505","detonate","negative"
"3506","detonate","surprise"
"3507","detonation","anger"
"3508","detrahere","anger"
"3509","detrahere","negative"
"3510","detrimentum","negative"
"3511","detrimentum","negative"
"3512","detritus","negative"
"3513","devastate","anger"
"3514","devastate","fear"
"3515","devastate","negative"
"3516","devastate","sadness"
"3517","vastare","anger"
"3518","vastare","disgust"
"3519","vastare","fear"
"3520","vastare","negative"
"3521","vastare","sadness"
"3522","vastare","trust"
"3523","vastitas","anger"
"3524","vastitas","fear"
"3525","vastitas","negative"
"3526","vastitas","sadness"
"3527","vastitas","surprise"
"3528","develop","anticipation"
"3529","develop","positive"
"3530","declinatio","sadness"
"3531","diaboli","anger"
"3532","diaboli","anticipation"
"3533","diaboli","disgust"
"3534","diaboli","fear"
"3535","diaboli","negative"
"3536","diaboli","sadness"
"3537","diabolicus","disgust"
"3538","diabolicus","fear"
"3539","diabolicus","negative"
"3540","Pravum","negative"
"3541","devolution","negative"
"3542","devotionis","positive"
"3543","devotionis","trust"
"3544","devorare","negative"
"3545","devotus","anticipation"
"3546","devotus","joy"
"3547","devotus","positive"
"3548","devotus","trust"
"3549","sollertia","positive"
"3550","diabolicus","anger"
"3551","diabolicus","disgust"
"3552","diabolicus","fear"
"3553","diabolicus","negative"
"3554","diagnosis","anticipation"
"3555","diagnosis","fear"
"3556","diagnosis","negative"
"3557","diagnosis","trust"
"3558","iaspis","joy"
"3559","iaspis","positive"
"3560","diaper","disgust"
"3561","fluxus ventris","disgust"
"3562","commentarius","joy"
"3563","commentarius","positive"
"3564","commentarius","trust"
"3565","diatribe","anger"
"3566","diatribe","disgust"
"3567","diatribe","negative"
"3568","dictator","fear"
"3569","dictator","negative"
"3570","dictatoris","anger"
"3571","dictatoris","negative"
"3572","dictatura","anger"
"3573","dictatura","anticipation"
"3574","dictatura","disgust"
"3575","dictatura","fear"
"3576","dictatura","negative"
"3577","dictatura","sadness"
"3578","dictionary","positive"
"3579","dictionary","trust"
"3580","dictum","trust"
"3581","didascalicum","positive"
"3582","mori","fear"
"3583","mori","negative"
"3584","mori","sadness"
"3585","puritate alimentorum","anticipation"
"3586","puritate alimentorum","positive"
"3587","differentiale","trust"
"3588","aliter","surprise"
"3589","difficilis","fear"
"3590","difficultatibus","negative"
"3591","difficultatibus","sadness"
"3592","difficultas","anger"
"3593","difficultas","fear"
"3594","difficultas","negative"
"3595","difficultas","sadness"
"3596","digit","trust"
"3597","gravis","positive"
"3598","dignitas","positive"
"3599","dignitas","trust"
"3600","digredi","anticipation"
"3601","digredi","negative"
"3602","fossatum","fear"
"3603","dilapidated","disgust"
"3604","dilapidated","negative"
"3605","dilapidated","sadness"
"3606","diligentia","positive"
"3607","diligentia","trust"
"3608","dilutum","negative"
"3609","diminuere","negative"
"3610","diminuere","sadness"
"3611","minui","negative"
"3612","din","negative"
"3613","cena","positive"
"3614","dinosaurum","fear"
"3615","legatio","anticipation"
"3616","legatio","positive"
"3617","legatio","trust"
"3618","diplomatic","positive"
"3619","diplomatic","trust"
"3620","dire","disgust"
"3621","dire","fear"
"3622","dire","negative"
"3623","dire","sadness"
"3624","dire","surprise"
"3625","director","positive"
"3626","director","trust"
"3627","lutum","disgust"
"3628","lutum","negative"
"3629","sordida","disgust"
"3630","sordida","negative"
"3631","vitium","negative"
"3632","vitium","sadness"
"3633","disable","fear"
"3634","disable","negative"
